# data of TPKProject ZxxVar:10% ZxyVar:5% ZyxVar:5% ZyyVar:10%
# Periods(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error Azimuth
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> 31.8681944 99.0660278
> 48 88
0.666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 2.9681 2.9665 1E5 0
0.444444444444444  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -23.787 -24.113 1E5 0
0.444444444444444  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 25.302 47.455 1E5 0
0.444444444444444  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -6.5631 -12.031 1E5 0
0.444444444444444  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 3.4772 4.3687 1E5 0
0.333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -27.396 -28.229 1E5 0
0.333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 29.114 59.764 1E5 0
0.333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -7.4194 -14.907 1E5 0
0.333333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 3.9603 5.271 1E5 0
0.222222222222222  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -33.037 -34.737 1E5 0
0.222222222222222  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 36.054 81.723 1E5 0
0.222222222222222  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -8.8638 -20.054 1E5 0
0.222222222222222  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 5.024 6.5958 1E5 0
0.166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -38.76 -40.993 1E5 0
0.166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 42.255 104.22 1E5 0
0.166666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -10.135 -26.727 1E5 0
